cid,mp
5280795,84.44
54678486,161.11
962,0.00
26370,1540.00
23668192,27.22
6893,-15.00
7250,16.11
7259,15.50
6896,8.39
7248,51.11
7949,9.78
23993,1500.00
2999413,178.89
5281576,164.44
5727,290.00
11186,800.00
3007857,1975.00
25113606,420.00
11178,130.00
8722,250.00
24180708,150.00
23995,1857.22
23995,1857.22
23995,1857.22
23995,1857.22
102092,243.61
92105,249.00
58,33.00
440864,44.20
440624,188.25
92135,49.50
13712,167.00
13711,208.50
440707,215.00
6166,141.50
6723,247.50
49,31.50
127,149.00
439744,205.00
111,170.00
171548,232.00
5879,185.00
439423,150.50
439224,254.50
190,360.00
6675,125.00
5839,166.50
176,16.60
248,297.00
54670067,191.00
6083,195.00
6602503,84.00
60961,235.50
6128,171.50
10712,229.50
239,200.00
6076,219.50
96,36.50
10918,197.00
5754,220.00
586,303.00
5997,148.00
5816,211.50
849,264.00
135398593,250.00
643757,125.00
681,128.00
649,280.00
5881,140.50
6176,216.50
135398592,300.00
657272,142.50
6175,230.50
673,185.50
311,153.00
6131,233.00
135191,90.50
439258,312.00
13730,189.00
11850,189.50
119,203.00
757,77.50
1738,139.00
6037,250.00
64689,148.00
750,262.20
124886,195.00
439162,103.00
444791,143.50
780,153.00
753,20.00
135398634,360.00
135398635,239.00
444972,549.00
10140,170.00
284,8.40
439357,170.00
5870,259.00
700,10.50
7027,153.00
5757,178.50
3469,199.50
5756,282.00
222656,107.00
790,150.00
6057,343.00
6140,283.00
5950,300.00
145742,221.00
10991489,102.50
6288,256.00
6267,234.50
185698,132.00
6306,285.50
439554,140.00
444266,130.50
6274,287.00
6047,285.00
5962,224.50
84571,201.50
5951,228.00
107689,16.80
5960,270.00
67678,260.50
1198,163.50
112072,227.00
135398641,218.00
802,168.50
439756,145.00
487,135.00
997,154.00
92832,250.00
445639,13.40
51,115.50
999,76.70
6613,25.00
84265,172.50
6262,140.00
439174,210.00
439260,145.80
985,61.80
970,161.00
1015,242.00
71,127.00
967,345.50
439230,25.50
996,40.90
445063,186.00
1066,190.00
6013,155.00
1130,248.00
1054,160.50
1060,13.80
493570,290.00
5780,11.00
5819,235.50
1023,61.00
1123,300.00
5280335,81.00
8955,192.00
1110,186.50
24478,48.00
5988,185.50
1135,320.00
1088,208.00
68841,170.50
160556,248.50
5779,95.00
1175,300.00
736172,133.00
1188,300.00
1176,132.00
6029,163.00
1174,330.00
736715,225.00
1150,116.50
445354,62.00
5610,164.50
12444612,215.00
91528,131.00
53477682,204.00
7012,47.50
247304,190.50
1662,105.00
91451,268.50
11055399,178.00
5283900,241.00
53477688,233.00
6238,219.50
5282713,5.50
93,125.00
5283899,166.00
5280523,145.00
76900,360.00
66414,189.50
5283846,239.00
348154,136.00
128458,119.50
1081,109.00
68570,217.50
7139,96.00
21863,164.00
12122,129.00
94318,46.50
10268,121.00
92907,257.00
196,152.50
80283,291.00
10104953,281.00
204,239.00
271,850.00
6736,97.50
439280,295.50
379,16.50
8468,211.50
5880,153.00
15559396,144.00
53477696,169.00
5283956,219.00
5283932,89.00
160636,250.50
5283852,199.50
10931,65.00
92136,197.00
2969,31.90
74839,172.00
6322,222.00
10133,166.00
92748,244.50
10972,208.00
22833531,172.00
4775,48.00
247732,154.50
888,651.00
15818,220.00
6999745,101.00
99288,62.00
5280489,183.00
588,303.00
444718,123.00
128869,134.50
5372954,133.50
94154,102.50
637517,43.00
5862,220.00
10010,264.00
70615,48.50
221122,102.00
76468,111.50
813,63.20
923,97.82
767,720.00
29109,112.00
27668,1900.00
22833535,257.00
9543671,135.00
439391,300.00
104729,1495.00
836,270.00
2781043,101.00
6919,133.50
221493,199.00
5280498,134.00
11756,113.00
12736,128.00
10690,115.50
222528,172.50
597,300.00
643798,91.00
5312,66.50
3893,45.00
3037582,222.50
2724705,183.00
5961,185.00
439764,159.00
457801,147.00
53477713,234.00
27099,1083.00
439709,120.50
743,95.80
5461103,255.00
11970,146.00
9085,214.00
10459,121.50
446066,163.00
807,113.60
69382,300.00
546304,88.50
65072,211.50
161166,191.00
867,135.00
27284,1538.00
70,9.00
6137,284.00
68152,25.00
439616,121.00
93078,237.50
979,219.50
94180,70.00
464,189.00
3845,280.00
439227,272.00
12647,203.00
11579,31.50
3013625,156.50
439763,212.50
5810,274.50
11671,82.50
10855600,82.50
115015,170.50
89,217.00
9963687,198.50
5375048,183.00
798,52.50
11333,169.00
91552,232.50
83697,79.00
643327,123.00
638129,201.00
12284,81.00
69362,66.00
439177,275.00
92843,234.00
9903,186.00
1826,162.00
107,46.50
6251,166.00
12591,69.40
3848,98.00
2266,106.50
135398752,300.00
92751,400.00
5192,130.80
11005,53.90
65065,138.50
1237,204.00
328,104.50
13849,52.30
5281,68.80
93072,174.50
513472,181.00
10253,168.00
7124,156.00
8158,12.30
25310,122.00
222284,140.00
385,104.50
73917,150.50
68310,150.50
774,86.00
92128,129.00
9958,65.00
5280795,84.50
444679,170.00
5699,289.00
6287,297.50
445408,185.00
246520,76.00
15816,109.00
10457,144.00
187,148.00
2733768,206.00
135398679,370.00
222865,133.75
5280793,116.50
5892,141.00
12444617,190.00
9750,235.50
12599,148.00
6665,141.00
12530,44.50
20849086,235.50
50938266,94.00
440105,222.00
91477,80.50
1145,97.00
6305,230.00
444539,133.00
5283028,165.50
5280794,170.00
439155,210.00
8215,81.00
31401,203.00
8180,28.60
445858,169.50
736186,230.50
289,105.00
444212,189.00
863,127.50
7427,203.00
92918,213.00
69522,195.00
101964,186.00
19235,144.50
949,2.50
408,41.00
751,145.00
1000,56.50
7478,185.00
135445750,155.00
647,236.00
227,146.50
70914,200.00
5283078,30.00
137,157.00
12285879,128.25
17085,78.00
880,25.00
65728,122.00
203,180.50
323,71.00
5280360,67.00
980,113.80
5359268,660.00
246983,140.50
1103,29.00
1102,25.00
441484,165.00
71080,292.00
61503,52.80
5462309,44.10
105153,39.00
27854,1244.00
547,168.00
991,6.10
638015,63.00
1044,214.00
439283,300.00
913,75.00
896,117.00
978,188.50
460,28.00
448457,56.50
936,130.00
1045,27.50
422689,240.00
3001028,254.50
5280723,115.50
92786,177.00
6112,60.50
92787,194.50
125468,63.00
115139,1857.00
439153,141.00
938,236.60
1051,255.00
241,5.50
439213,88.00
643976,290.00
795,90.50
713,2.55
4624,232.00
123831,196.00
447,158.00
1050,165.00
5753,179.00
984,35.00
5282714,5.50
66066,113.50
11915,66.00
99824,56.50
12358757,15.00
637541,193.00
106,228.00
5994,121.00
3520,182.30
6950476,117.50
135801111,250.00
2519,238.00
3696,174.50
4946,96.00
2520,25.00
439255,102.50
444795,181.00
115151,449.50
72,221.00
70346,409.00
2879,35.50
1983,170.00
4687,351.50
98009,34.00
74563,6.50
2148,198.50
75787,144.00
243,122.40
72276,240.00
6989,51.50
2244,135.00
670,90.00
70639,300.00
2153,273.00
12035,109.50
7419,173.00
4055,107.00
14985,3.00
134601,246.50
338,158.00
44359816,148.00
111064,84.00
564,205.00
5280453,113.00
6119,335.00
4594,156.00
2724385,249.00
3325,163.50
4091,224.50
2812,148.00
156391,153.00
2249,147.00
3672,76.00
5991,183.00
3100,168.00
3639,274.00
3440,295.00
54678486,161.00
2083,157.50
10631,214.50
5546,316.00
6834,25.00
26934,194.00
7028,119.00
2725,132.50
20724,38.00
689043,225.00
114942,1668.00
11804,350.00
439182,213.75
57363,253.00
95433,74.00
68374,300.00
11686,192.00
11197,84.20
158980,233.00
7408,25.00
5280435,25.00
637542,211.50
12025,23.00
699414,174.00
16757,57.50
342,11.80
335,29.80
5281116,33.50
7690,87.00
11701,140.50
6393955,18.00
11634,29.80
10742,207.50
811,175.00
8617,124.50
12086,112.50
4671,98.50
962,0.00
11137200,235.00
5283387,103.00
5280443,347.50
135408763,286.00
20392,83.00
75725,300.00
70122,120.00
679,18.50
5280490,63.95
440776,172.50
439434,176.00
4082203,1414.00
123689,202.50
105143,271.00
10394,129.00
5281224,182.50
177491,261.00
91469,189.50
3866,290.00
10467,75.40
135398653,219.50
12121,62.00
1548943,65.00
81596,97.50
12073,165.00
1018,136.50
189156,209.00
10465,61.30
969516,183.00
70630,207.00
104734,615.00
3744,134.50
273,9.00
5281707,385.00
10458,111.00
971,189.50
8373,103.70
16898,75.00
10470,90.90
5356793,301.00
8221,59.50
10469,88.50
69475,137.50
10494,310.00
135804811,360.00
107649,1300.00
22880,189.50
5281233,186.00
7489,300.00
785,172.30
20984,103.50
934,1455.00
7420,202.00
73608878,938.30
735755,127.00
5281654,312.50
72924,310.00
104755,960.50
439246,251.00
9548753,162.50
439202,184.00
64960,142.50
439577,121.50
9904,118.00
72661,291.00
5364094,168.00
5281672,357.00
9064,214.00
5280899,215.50
222786,222.00
5781,256.00
5429,357.00
119207,155.50
28417,225.60
173183,157.50
65040,270.00
5281855,360.00
92094,25.00
3505109,175.00
442428,83.00
493591,150.00
65249,207.60
10635,181.00
6058,98.00
222285,121.50
446925,175.00
13789,150.00
637760,57.50
8956,128.50
8742,186.00
10680,100.00
448438,208.00
83814,244.50
64950,103.50
65064,141.00
262,25.00
1794427,207.00
108192,155.50
439242,80.00
5280961,301.50
22833604,91.00
5281127,44.00
5281243,196.00
65727,218.50
179,15.00
5280805,125.00
22833605,153.00
53477767,262.00
4788,263.50
5281708,323.00
69867,206.50
787,33.00
23327,201.00
756,97.00
79025,146.00
16666,43.00
138,157.50
9260,22.00
4650,115.70
71077,229.00
2353,145.00
8988,221.00
14408225,134.50
2682,49.30
10685,59.00
41211,197.00
439503,207.00
6466,234.00
445027,157.00
4225619,80.00
10819,244.00
31193,321.00
104798,777.00
16441,25.00
5280531,28.50
5280535,213.50
5324279,45.00
675,205.50
445154,254.00
92810,200.00
7866,25.00
4970,208.00
53477776,155.50
12850019,155.00
105024,275.00
6419725,187.50
219833,243.50
13783449,183.50
99289,256.00
442501,37.50
62453,73.50
1833,121.50
1647,25.00
546,144.50
104894,630.00
114945,1064.00
104810,710.00
123932,267.75
131204,25.00
10393,90.00
6579,84.50
440908,222.00
445070,25.00
2181,9.00
68313,117.50
6088,88.00
8113,28.00
66416,178.50
2331,129.10
443077,254.50
115255,254.50
16724,15.00
1256,60.00
122121,102.50
65517,182.50
9817954,214.00
28204,128.00
73212,327.50
17150,210.50
98521,126.00
76720,342.00
114926,225.00
135501639,235.50
5312351,4.50
11805205,97.00
6213,109.00
11492,164.50
2337,92.00
5284371,157.50
3516,78.50
3957,135.00
5510,111.00
54454,136.50
3883,180.00
2662,102.80
3446,166.00
5656,75.00
5073,170.00
54687,326.00
5732,196.00
5029,102.80
3348,142.50
2678,112.50
119607,161.00
5284627,125.50
4595,231.50
5358,170.00
2771,178.00
176907,250.00
5311081,130.50
72281,227.50
3473,31.00
3712,90.00
124072,96.00
5280343,317.00
100313,120.00
5280445,329.50
5280863,286.00
370,261.50
5280378,257.00
440735,269.50
9416,36.75
101989,142.75
28486,190.00
736316,267.00
134506,149.00
6089,46.00
72061,170.00
182230,197.00
15020,204.00
135742509,263.00
102146,164.00
91482,262.00
5486699,181.00
10964,72.00
450268,166.50
108063,44.00
998,121.00
70335,130.00
53477807,172.50
65543,172.00
5282457,28.50
92746,110.00
122136,269.00
6857447,25.00
441455,58.00
2724333,177.50
351795,36.00
2966,279.00
443003,205.00
123774,305.00
53477894,85.00
11966171,121.50
5459827,149.00
637090,72.00
5281327,150.50
47289,64.00
12404,66.10
8174,6.90
8193,24.00
18526330,296.00
8209,39.50
126,117.00
125,124.50
92817,153.00
11163,215.00
5460935,168.00
448580,105.50
12665,39.50
38853,300.00
12039,140.00
47576,146.00
1183,81.50
8663,123.00
10130220,25.00
442356,221.50
131840682,67.00
131840698,67.00
131840714,67.00
131840474,67.00
131840490,67.00
6419708,181.00
24884154,125.00
64961,199.00
1549095,74.00
9321,2.00
9395,300.00
5280507,63.00
27902,98.50
8184,19.00
6436043,25.00
21387,180.00
75547,168.00
7102,53.50
85362,230.00
8575,73.50
12397,45.50
23993,1526.00
5354618,28.44
23938,1554.90
23939,1768.30
23974,795.00
1057,133.00
359,218.50
9338,165.00
7424,237.00
6440397,125.00
5280372,186.00
20797,36.00
68328,138.00
700653,189.50
439575,303.00
24642,303.50
8871,107.80
7311,56.50
12867,66.00
8814,84.50
6782,25.00
10446897,84.70
3404,121.25
60846,116.50
5362129,109.00
71398,185.50
82153,245.00
2284,207.00
3007,25.00
444007,229.00
3958,167.00
3281,25.00
34359,204.00
4771,205.00
52195,94.50
33741,180.50
2369,71.00
3365,139.00
12560,191.00
4993,233.50
5770,264.50
447043,114.00
4195,201.50
41781,164.00
152946,240.00
5749,191.50
64143,349.84
3476,207.00
5362440,167.75
53232,174.50
5391,120.00
4121,225.00
4649,150.50
4197,300.00
4842,300.00
2479,166.50
4463,196.06
2481,138.50
20279,215.00
4075,283.00
60854,300.00
6540428,195.00
54746,103.00
5905,165.00
2955,175.50
441383,126.30
1775,286.00
247839,156.50
3054,170.50
5333,165.50
6234,147.00
135409400,280.00
2578,31.00
5344,194.00
2883,25.00
54676038,290.00
5095,246.50
11289,115.00
3784,169.00
7741,25.00
158781,177.50
2179,235.00
3114,94.75
3676,68.50
5360373,71.00
2708,65.00
667484,67.00
135400182,182.00
2474,107.50
135398748,276.00
464205,278.00
40973,109.50
5746,360.00
606974,109.00
40839,231.00
3295,189.00
4737,129.50
2160,196.50
5790,150.50
9878,297.00
5284570,266.50
3715,158.00
14052,88.00
657309,231.00
4095,235.00
5447130,238.00
1046,192.00
4167,25.00
5405,147.50
39186,231.00
5576,46.00
3080587,219.00
2723601,360.00
8226,172.00
2733,191.50
2145,149.50
135398737,183.50
13109,240.00
60613,480.00
4205,115.00
4064,105.00
5440,63.00
5478,202.00
5572,258.50
9051,169.50
4178,204.00
71384,194.00
1935,183.50
41744,116.50
4919,86.00
31072,123.50
5355,178.00
3290,64.50
4497,125.00
21700,118.50
2576,92.50
441140,220.00
2118,228.25
3468,215.00
3964,109.50
446596,77.50
2551,210.00
1989,189.00
6249,208.00
6869,124.00
5193,100.00
51634,170.50
4926,25.00
5833,134.50
4158,225.00
4107,93.00
3324,103.00
5282443,60.00
29327,115.00
35023177,100.00
6256,187.50
4917,228.00
2913,216.00
2315,222.00
135401907,350.00
5578,201.00
60750,168.64
9782,232.50
41867,344.53
5959,150.50
3168,145.75
4058,187.50
6024,160.25
4893,279.00
5284513,229.00
4099,150.50
3229,222.00
3034034,57.00
16078,200.00
3386,180.50
2726,25.00
5071,300.00
37768,203.50
5035,145.00
3450,147.50
2435,207.50
51081,271.00
2123,173.00
5253,206.75
2477,202.00
441314,114.00
55891,151.00
35370,109.00
5284603,219.00
4760,149.50
3397,112.00
5509,156.00
2756,142.00
3559,151.50
5359371,181.00
20299,181.50
41684,202.00
8730,235.50
2767,270.00
2082,209.00
5484727,121.00
6957673,241.00
4170,256.00
3415,88.06
2907,43.00
4060,135.00
2716,152.50
2764,256.00
3005573,109.00
4543,214.00
5978,220.00
5362124,148.50
2170,175.50
3385,281.00
4991,153.00
5311067,217.00
5717,139.00
657298,219.00
1990,90.50
439693,220.00
54676228,199.00
3658,190.00
2343,231.50
126941,195.00
2554,190.20
9354,193.00
27447,326.80
241903,267.00
2803,130.00
5328,208.00
71616,128.50
5388962,143.75
3033637,203.00
3033,284.00
3157,289.50
4837,106.00
3291,64.50
16231,240.00
3869,195.50
7638,114.00
6917698,110.00
1548887,183.00
2910,227.50
2719,289.00
2761171,163.00
5906,107.50
2405,100.00
2165,208.00
5323714,255.00
31307,276.00
5878,236.50
4474,137.00
3372,25.00
64139,140.00
10909430,223.00
3517,228.00
12620,68.50
5320,183.00
5865,234.00
2796,25.00
2247,149.10
18772499,178.00
4030,288.50
11953884,160.00
25137868,75.50
4211,77.00
18283,159.50
3182,161.50
441278,146.30
5533,86.50
4032,25.00
15459,122.00
5577,188.70
443980,219.00
9047,169.50
5362065,221.50
2727,128.00
2733526,97.00
2345,21.00
3961,184.00
5452,73.00
34633,156.50
5280965,170.00
4192,159.00
19150,237.00
3393,79.50
5775,174.50
16850,315.00
30323,208.50
8223,213.50
5353830,263.00
5625,227.00
41693,97.00
60825,161.00
3052,48.00
3394,110.50
43815,130.00
50294,299.00
6230,203.50
25419,250.00
4914,61.00
57469,293.00
5584,45.00
4510,13.50
5430,300.00
47319,189.50
4884,220.00
4735,186.00
443387,190.00
5070,119.00
60490,144.70
4236,165.00
2973,139.00
2564,25.00
3308,146.50
4906,37.50
3241,206.50
441233,79.50
3292,94.00
60654,278.00
60838,222.50
1349907,146.00
441335,219.00
441350,312.50
5280980,117.75
2342,131.00
5281071,248.00
4004,2.80
3647,272.50
34312,215.50
4421,229.50
3675,25.00
4044,230.50
135398513,256.75
6194,206.00
3561,113.50
4909,281.50
5504,174.00
51263,140.80
4199,122.00
4740,105.00
4935,182.65
3702,161.00
5593,96.50
2381,114.00
37542,175.00
4781,105.00
3345,87.50
54677470,254.00
4086,100.00
287180,290.00
4943,18.00
1986,260.50
110635,301.50
2581,197.50
3117,71.50
1676,288.00
5281099,290.00
2762,261.00
446987,94.00
3016,125.50
4762,139.00
6839,72.00
51039,327.00
55245,193.50
5503,171.50
4616,205.50
2794,211.00
15209,251.00
26879,264.50
8271,176.00
4748,97.00
2942,205.00
5394,212.00
5359272,198.50
7697,78.00
1549008,196.50
6011,128.00
4727,198.50
5755,235.00
135400189,192.00
6473866,126.00
5311017,152.50
2119,108.00
33572,89.00
5284549,284.00
5359,124.30
5403,120.50
9865442,222.00
2713,134.00
60877,138.00
2720,350.00
54892,125.00
6883,70.00
2471,230.50
4033,109.50
3049,227.50
5336,192.00
4633,216.50
13769,218.50
5556,234.00
135398739,161.50
14677,87.50
3278,122.50
446220,195.00
441074,174.00
5734,162.00
5479,127.50
65981,130.50
8944,83.00
8249,176.50
2130,180.00
4173,160.00
4768,39.00
9444,229.00
4011,93.00
4636,182.00
5152,76.00
4037,257.00
24066,212.00
54680692,179.50
3331,151.50
3767,171.40
5078,179.00
5284569,198.00
6540478,216.00
6741,232.50
4828,169.00
4062,150.50
5719,158.00
65999,262.00
457193,242.25
24011,100.00
3108,163.00
3948,239.75
5983,105.50
229455,118.00
3494,192.50
6253,212.50
60198,155.13
4614,158.50
2265,243.50
8378,6.00
31703,204.50
2882,241.50
135398740,250.00
3657,144.00
3902,184.50
2478,287.00
3825,94.00
4174,50.50
5311051,196.25
5329,167.00
3488,169.50
3519,226.00
27661,89.50
3333,145.00
446541,141.00
3749,180.50
60700,215.50
3284,96.00
4911,195.00
667490,313.00
28517,93.50
4913,167.00
5195,141.50
3339,80.50
5426,270.00
460612,182.50
5379,183.50
9642,309.00
441300,165.00
5904,215.50
4507,158.00
440473,228.00
10548,138.00
4891,136.00
4539,227.50
33613,194.00
4634,129.50
3779,170.50
9870843,128.00
3478,208.50
2802,237.50
4927,60.00
5311071,126.00
4066,130.50
30751,260.00
13505,221.00
5910,34.00
4908,25.00
8550,230.50
439501,200.00
1548972,195.50
4612,148.00
3899,165.50
3366,296.00
16362,216.00
237,249.00
5210,191.50
656583,264.00
4189,161.00
5479529,221.50
4485,173.00
3019,330.50
3475,181.00
4753,215.00
2131,197.50
7099,285.00
5505,128.50
2197,156.50
2375,192.00
4923,129.00
4829,183.50
2585,114.50
5342,136.50
47965,197.00
3158,185.00
3038,228.70
4449,83.50
62977,221.50
2995,216.00
3032285,132.50
5583,216.00
5401,273.00
36273,156.00
4583,253.50
2754,160.00
55283,166.20
4915,223.00
4601,156.50
4763,174.00
2717,116.20
10607,228.00
32681,238.50
3690,40.00
5284596,202.50
3151,242.50
6446,270.00
47811,207.50
2749,144.00
5284604,248.50
1978,121.00
68844,131.00
259331,104.50
44093,106.00
5735,178.00
3373,202.00
3950,89.00
39468,210.00
84029,218.50
5479530,155.00
3406,25.00
31477,106.00
3261,228.50
2187,130.14
2952,279.50
3821,92.50
36314,214.50
60787,349.84
4168,147.25
5743,262.00
5206,25.00
2729,97.50
3463,62.00
2801,189.50
2722,179.50
2968,269.00
5574,68.00
3759,105.50
148124,232.00
91610,181.00
443884,162.00
3062316,283.00
5311066,274.00
3637,172.50
32778,189.00
2372,137.50
4883,135.00
5322,166.50
17134,192.00
5282165,131.50
4870,214.00
6307,251.00
44185,169.00
441199,149.50
38103,140.00
441289,215.00
6464,141.00
6473,128.50
10518,174.00
6291,150.50
3730,177.00
9294,34.00
3677,25.00
5745,222.00
8969,241.00
39042,186.00
2833,156.00
441207,255.50
5161,147.00
54676537,197.00
19910,180.00
6009,134.50
43008,139.00
3698,295.00
4632,65.50
2218,120.50
235905,80.00
2206,114.00
5282181,136.00
3487,84.00
5359271,200.00
3380,166.50
2811,119.00
3369,296.00
5826,25.00
443944,223.00
12460,134.50
5325,236.00
5327,198.50
4890,145.50
4999,138.25
29936,1538.00
32051,419.50
4506,225.00
4912,125.00
5468,96.00
115163,119.00
4747,116.50
214348,116.50
3652,90.00
5284553,61.00
6077,25.00
23897,180.50
11291,91.00
4761,25.00
9429,140.00
3000226,192.50
4488,203.00
9046,107.50
3739,307.00
2893,56.00
6018,128.00
53708,256.00
40326,34.00
30668,127.00
6476,52.50
5340,189.00
2159,126.50
5709,132.00
213023,180.00
68682,178.00
68911,88.00
5335,101.00
3033968,197.90
5147,140.00
12894,185.00
25295,60.00
9677,118.00
44112,152.50
5502,152.00
131750827,263.50
131750832,347.50
15109,186.00
7732,57.20
386331,142.50
12314556,277.50
4483040,198.00
4483248,239.00
12315321,193.00
494308,157.00
12314054,182.00
5377412,175.00
5494827,184.00
5494828,169.00
12960452,215.00
5317836,248.00
5317837,220.00
5317838,225.00
21586648,231.00
14463134,147.00
51029223,205.00
156908030,230.50
131750852,237.50
97662,228.00
5319311,104.00
5855405,239.50
131750853,226.00
131750854,228.00
16058115,238.50
14605136,226.50
73086673,235.00
131750855,40.00
562665,136.00
85099121,216.00
609840,212.50
131750861,241.00
609842,222.50
268208,161.50
5280537,144.75
577614,161.50
5154,266.00
27694,82.00
3479482,245.50
5280520,275.00
131750862,262.50
636537,144.00
638024,129.00
408120,192.50
628577,140.50
4464646,272.50
87253507,195.00
4480892,161.00
3914727,214.50
14497053,97.50
355553,190.50
21998160,215.00
12313328,242.00
442530,169.00
609663,221.00
2360,206.00
14779021,183.50
131750866,182.00
6560290,260.00
164642,252.00
131750868,195.50
68590513,227.50
1080,205.50
169591,133.00
11161,246.00
6284067,165.00
78061794,170.00
3083620,237.50
528,200.00
22621570,163.50
5318294,257.50
151730,235.00
9081,282.00
108105,203.50
4005,0.00
82142,163.00
352051,239.50
440551,177.50
53467538,175.00
87194674,195.00
6122729,153.00
350625,161.50
131750870,220.50
18320455,190.00
10267199,233.00
22621428,231.50
131750871,193.50
76581,181.00
65090,251.50
58114970,39.50
130679,141.00
54730624,295.00
629965,150.50
5281635,322.00
131750872,131.00
5317189,350.00
5036604,291.00
3083581,162.00
5273755,241.50
11435991,55.50
71437947,231.00
5318562,229.50
12310980,147.75
131750873,84.00
131750874,67.25
15559961,260.00
13846903,212.00
12302035,254.00
12302037,210.50
12304405,214.00
85705,212.00
14282765,243.00
44258291,165.00
495441,155.25
131750875,113.00
131750876,84.00
5378244,288.00
131750878,198.00
12267346,112.50
131750880,137.50
14185731,189.75
73715454,232.50
13245583,224.50
131750881,280.00
98356,58.00
44258295,252.00
5481958,149.00
70689919,224.50
5495928,191.00
44159808,217.00
44258359,285.00
73829914,236.00
45934446,101.50
5319013,250.50
5489485,274.50
14186852,150.00
11378967,165.50
114829,204.00
3794292,212.00
5281616,217.50
5281946,299.00
5184980,191.50
44257459,174.25
22288010,185.50
131750882,145.00
480774,201.50
480768,90.00
78190875,118.00
5317652,225.00
44257206,207.50
16072922,218.00
72344,134.00
14283260,132.50
13254471,215.50
183466,139.50
21593928,147.50
5353588,280.00
12302276,218.00
12306042,187.50
5458645,83.00
61156,76.00
12310433,182.50
264115,250.50
14019495,211.00
18406287,155.50
575067,92.00
12021,0.50
643460,134.50
5323650,5.00
4097385,256.50
131750884,331.50
8138,27.50
15793,50.50
14219463,197.50
8078,6.50
4101,250.00
131750885,125.00
74427786,129.50
163776,320.00
85117733,182.00
72830915,135.00
643915,45.00
11558,18.00
131750886,65.50
16682,76.10
131750887,119.00
145745,123.00
17288,217.00
5462814,225.00
4484070,205.50
5281701,330.00
74029748,239.00
85245649,178.50
131750889,225.00
13647,64.50
16493,344.00
5280960,184.00
5284499,6.50
8712,15.00
7470,181.00
10722,25.00
12105,25.00
61006,40.00
5371802,41.50
1483,88.00
6884,61.50
68073,219.00
66654,86.50
24135,141.50
75072039,201.50
20525,114.00
66520,208.50
76600,175.00
73009474,118.00
14529,9.00
73082498,162.00
6429110,97.50
6990,147.00
69687,155.50
14530,116.00
103993,147.50
61229,78.00
3648225,190.00
8467,77.00
1491,218.50
17016,63.75
9016,55.50
68262,252.00
13939349,74.50
5281612,229.00
44257595,224.50
15559736,239.00
14077415,237.50
240925,36.00
9945785,247.50
137185900,300.00
167551,92.75
176153,142.00
67116,64.50
31244,0.00
617472,94.00
7129,37.50
7058,81.00
6427076,49.00
3084462,73.25
9015,53.00
308,33.00
5315892,33.00
5705112,38.50
3259,303.00
8635,24.50
5365976,25.00
53462,300.00
62274,297.00
5321849,19.50
4480305,262.50
5281292,292.00
5143,224.00
176914,75.00
656129,268.50
10256,198.00
74706,125.00
397,150.50
472107,105.50
504067,158.50
504069,176.00
3334,233.00
5284474,257.00
105097,136.50
931,80.30
2950,193.00
11250133,231.50
180624,232.50
26548,72.00
10748,117.50
14878,50.00
12895797,267.00
194485,311.00
131750897,88.50
11127419,136.50
131750899,177.50
131750901,225.00
131750904,199.00
73795908,219.00
9882599,52.00
15380912,111.00
10542808,193.00
10404741,195.00
131750907,63.50
7151,38.00
16698,212.50
12366,24.00
5283665,120.00
8365,1.30
8363,23.40
468284,38.50
139921,52.70
20447657,59.50
14380428,296.50
11660079,188.50
74413859,161.00
160510,184.00
368982,254.50
121896,217.00
3565,102.50
3495,220.00
140,232.00
71391212,65.75
71188,220.00
47866,220.50
131750920,139.00
62275,297.50
5281426,231.00
13963918,186.50
636750,25.00
363935,265.00
326996,148.00
439655,169.50
10871590,149.00
97050062,156.00
21924842,202.50
3793749,57.00
219904,84.00
131750922,187.50
2933,262.00
14558488,194.00
4474425,200.50
4475723,184.50
95162565,112.50
5288350,212.50
101999902,207.00
44258664,252.00
73981792,196.50
12310056,183.50
4454759,123.50
122812,165.50
115164,169.50
131750924,651.00
22315804,201.00
131750925,220.00
455149,242.50
320761,260.00
5318134,270.50
21932711,121.00
448165,203.50
441419,151.50
4120027,223.00
14160009,118.50
255450,277.50
440936,142.50
475273,236.00
219890,170.50
248425,182.50
363980,71.50
131750930,58.50
131750931,56.50
393475,58.50
131750932,61.00
131750933,83.00
445238,109.00
102149675,128.00
121667,99.00
85308895,67.00
131750934,65.50
131750935,149.00
131750936,172.50
131750937,115.00
131750938,115.50
85112472,122.25
85125594,129.50
85092366,124.00
10548300,183.75
5281641,247.00
13873659,262.00
129837279,58.00
20499,10.50
10742787,109.00
71356240,81.50
14235516,50.50
14841185,265.00
14607984,48.00
78178167,244.00
5250519,213.00
131750942,188.50
5317377,81.00
623142,138.50
634760,251.00
131750943,162.00
6042891,141.00
10013857,155.50
131750944,70.50
14236712,262.50
131750945,124.00
5318414,131.00
5843505,130.00
92095,200.75
520144,113.00
93090,62.50
73819907,120.00
5317276,184.50
131750948,183.50
51397980,93.00
12310208,280.00
131750949,290.00
12313294,257.00
3390254,246.00
12304433,202.50
91439,185.00
131750951,179.50
3042723,148.00
74951786,170.00
131750952,179.00
15379535,84.50
57965774,92.50
131750953,239.00
434768,183.00
5281297,150.25
14237687,158.25
13889669,159.25
85883644,135.00
5375648,78.00
131750954,66.50
181843,171.00
131750955,181.00
73571,152.00
12410,67.90
64971,317.00
